StudentID,ModuleID,AcadYear,StudentScore,StudentGrade
202200540,G0002,AY2022S1,66,C+
202200540,G0003,AY2022S1,82,A
202200540,G0004,AY2022S1,75,B
202200541,G0001,AY2022S1,58,D+
202200541,G0002,AY2022S1,72,B
202200541,G0003,AY2022S1,74,B
202200541,G0004,AY2022S1,81,A
202200542,G0001,AY2022S1,85,A
202200542,G0002,AY2022S1,59,D+
202200542,G0003,AY2022S1,61,C
202200542,G0004,AY2022S1,57,D+
202200543,G0001,AY2022S1,67,C+
202200543,G0002,AY2022S1,74,B
202200543,G0003,AY2022S1,79,B+
202200543,G0004,AY2022S1,69,C+
202200544,G0001,AY2022S1,66,C+
202200544,G0002,AY2022S1,71,B
202200544,G0003,AY2022S1,61,C
202200544,G0004,AY2022S1,90,A
202200545,G0001,AY2022S1,53,D
202200545,G0002,AY2022S1,71,B
202200545,G0003,AY2022S1,90,A
202200545,G0004,AY2022S1,70,C+
202200546,G0001,AY2022S1,68,C+
202200546,G0002,AY2022S1,66,C+
202200546,G0003,AY2022S1,68,C+
202200546,G0004,AY2022S1,83,A
202200547,G0001,AY2022S1,47,F
202200547,G0002,AY2022S1,85,A
202200547,G0003,AY2022S1,55,D
202200547,G0004,AY2022S1,67,C+
202200548,G0001,AY2022S1,65,C
202200548,G0002,AY2022S1,75,B
202200548,G0003,AY2022S1,54,D
202200548,G0004,AY2022S1,74,B
202200549,G0001,AY2022S1,90,A
202200549,G0002,AY2022S1,56,D+
202200549,G0003,AY2022S1,71,B
202200549,G0004,AY2022S1,63,C
202200550,G0001,AY2022S1,74,B
202200550,G0002,AY2022S1,70,C+
202200550,G0003,AY2022S1,63,C
202200550,G0004,AY2022S1,74,B
202200551,G0001,AY2022S1,88,A
202200551,G0002,AY2022S1,68,C+
202200551,G0003,AY2022S1,77,B+
202200551,G0004,AY2022S1,57,D+
202200552,G0001,AY2022S1,60,D+
202200552,G0002,AY2022S1,74,B
202200552,G0003,AY2022S1,84,A
202200552,G0004,AY2022S1,73,B
202200553,G0001,AY2022S1,66,C+
202200553,G0002,AY2022S1,69,C+
202200553,G0003,AY2022S1,57,D+
202200553,G0004,AY2022S1,76,B+
202200554,G0001,AY2022S1,78,B+
202200554,G0002,AY2022S1,65,C
202200554,G0003,AY2022S1,65,C
202200554,G0004,AY2022S1,72,B
202200555,G0001,AY2022S1,65,C
202200555,G0002,AY2022S1,69,C+
202200555,G0003,AY2022S1,90,A
202200555,G0004,AY2022S1,67,C+
202200556,G0001,AY2022S1,66,C+
202200556,G0002,AY2022S1,63,C
202200556,G0003,AY2022S1,77,B+
202200556,G0004,AY2022S1,68,C+
202200557,G0001,AY2022S1,63,C
202200557,G0002,AY2022S1,83,A
202200557,G0003,AY2022S1,84,A
202200557,G0004,AY2022S1,63,C
202200558,G0001,AY2022S1,51,D
202200558,G0002,AY2022S1,80,A
202200558,G0003,AY2022S1,63,C
202200558,G0004,AY2022S1,77,B+
202200559,G0001,AY2022S1,50,F
202200559,G0002,AY2022S1,78,B+
202200559,G0003,AY2022S1,57,D+
202200559,G0004,AY2022S1,77,B+
202200560,G0001,AY2022S1,70,C+
202200560,G0002,AY2022S1,60,D+
202200560,G0003,AY2022S1,65,C
202200560,G0004,AY2022S1,76,B+
202200561,G0001,AY2022S1,71,B
202200561,G0002,AY2022S1,75,B
202200561,G0003,AY2022S1,89,A
202200561,G0004,AY2022S1,54,D
202200562,G0001,AY2022S1,86,A
202200562,G0002,AY2022S1,71,B
202200562,G0003,AY2022S1,61,C
202200562,G0004,AY2022S1,56,D+
202200563,G0001,AY2022S1,68,C+
202200563,G0002,AY2022S1,79,B+
202200563,G0003,AY2022S1,68,C+
202200563,G0004,AY2022S1,85,A
202200564,G0001,AY2022S1,55,D
202200564,G0002,AY2022S1,69,C+
202200564,G0003,AY2022S1,57,D+
202200564,G0004,AY2022S1,73,B
202200565,G0001,AY2022S1,78,B+
202200565,G0002,AY2022S1,65,C
202200565,G0003,AY2022S1,43,F
202200565,G0004,AY2022S1,71,B
202200566,G0001,AY2022S1,74,B
202200566,G0002,AY2022S1,74,B
202200566,G0003,AY2022S1,82,A
202200566,G0004,AY2022S1,59,D+
202200567,G0001,AY2022S1,76,B+
202200567,G0002,AY2022S1,81,A
202200567,G0003,AY2022S1,52,D
202200567,G0004,AY2022S1,73,B
202200568,G0001,AY2022S1,64,C
202200568,G0002,AY2022S1,69,C+
202200568,G0003,AY2022S1,73,B
202200568,G0004,AY2022S1,65,C
202200569,G0001,AY2022S1,63,C
202200569,G0002,AY2022S1,70,C+
202200569,G0003,AY2022S1,59,D+
202200569,G0004,AY2022S1,59,D+
202200570,G0001,AY2022S1,76,B+
202200570,G0002,AY2022S1,58,D+
202200570,G0003,AY2022S1,76,B+
202200570,G0004,AY2022S1,74,B
202200571,G0001,AY2022S1,52,D
202200571,G0002,AY2022S1,63,C
202200571,G0003,AY2022S1,81,A
202200571,G0004,AY2022S1,60,D+
202200572,G0001,AY2022S1,65,C
202200572,G0002,AY2022S1,74,B
202200572,G0003,AY2022S1,77,B+
202200572,G0004,AY2022S1,67,C+
202200573,G0001,AY2022S1,64,C
202200573,G0002,AY2022S1,84,A
202200573,G0003,AY2022S1,87,A
202200573,G0004,AY2022S1,79,B+
202200574,G0001,AY2022S1,70,C+
202200574,G0002,AY2022S1,61,C
202200574,G0003,AY2022S1,61,C
202200574,G0004,AY2022S1,75,B
202200575,G0001,AY2022S1,74,B
202200575,G0002,AY2022S1,84,A
202200575,G0003,AY2022S1,76,B+
202200575,G0004,AY2022S1,54,D
202200576,G0001,AY2022S1,80,A
202200576,G0002,AY2022S1,60,D+
202200576,G0003,AY2022S1,66,C+
202200576,G0004,AY2022S1,72,B
202200577,G0001,AY2022S1,89,A
202200577,G0002,AY2022S1,100,A
202200577,G0003,AY2022S1,76,B+
202200577,G0004,AY2022S1,68,C+
202200578,G0001,AY2022S1,75,B
202200578,G0002,AY2022S1,78,B+
202200578,G0003,AY2022S1,66,C+
202200578,G0004,AY2022S1,87,A
202200579,G0001,AY2022S1,72,B
202200579,G0002,AY2022S1,74,B
202200579,G0003,AY2022S1,76,B+
202200579,G0004,AY2022S1,74,B
202200580,G0001,AY2022S1,78,B+
202200580,G0002,AY2022S1,63,C
202200580,G0003,AY2022S1,64,C
202200580,G0004,AY2022S1,58,D+
202200581,G0001,AY2022S1,74,B
202200581,G0002,AY2022S1,77,B+
202200581,G0003,AY2022S1,74,B
202200581,G0004,AY2022S1,86,A
202200582,G0001,AY2022S1,69,C+
202200582,G0002,AY2022S1,76,B+
202200582,G0003,AY2022S1,59,D+
202200582,G0004,AY2022S1,66,C+
202200583,G0001,AY2022S1,76,B+
202200583,G0002,AY2022S1,78,B+
202200583,G0003,AY2022S1,67,C+
202200583,G0004,AY2022S1,69,C+
202200584,G0001,AY2022S1,54,D
202200584,G0002,AY2022S1,66,C+
202200584,G0003,AY2022S1,78,B+
202200584,G0004,AY2022S1,75,B
202200585,G0001,AY2022S1,75,B
202200585,G0002,AY2022S1,70,C+
202200585,G0003,AY2022S1,70,C+
202200585,G0004,AY2022S1,63,C
202200586,G0001,AY2022S1,76,B+
202200586,G0002,AY2022S1,74,B
202200586,G0003,AY2022S1,74,B
202200586,G0004,AY2022S1,64,C
202200587,G0001,AY2022S1,48,F
202200587,G0002,AY2022S1,80,A
202200587,G0003,AY2022S1,65,C
202200587,G0004,AY2022S1,61,C
202200588,G0001,AY2022S1,76,B+
202200588,G0002,AY2022S1,66,C+
202200588,G0003,AY2022S1,80,A
202200588,G0004,AY2022S1,76,B+
202200589,G0001,AY2022S1,76,B+
202200589,G0002,AY2022S1,56,D+
202200589,G0003,AY2022S1,82,A
202200589,G0004,AY2022S1,72,B
202200590,G0001,AY2022S1,66,C+
202200590,G0002,AY2022S1,71,B
202200590,G0003,AY2022S1,52,D
202200590,G0004,AY2022S1,74,B
202200591,G0001,AY2022S1,59,D+
202200591,G0002,AY2022S1,56,D+
202200591,G0003,AY2022S1,54,D
202200591,G0004,AY2022S1,81,A
202200592,G0001,AY2022S1,63,C
202200592,G0002,AY2022S1,85,A
202200592,G0003,AY2022S1,64,C
202200592,G0004,AY2022S1,52,D
202200593,G0001,AY2022S1,58,D+
202200593,G0002,AY2022S1,82,A
202200593,G0003,AY2022S1,68,C+
202200593,G0004,AY2022S1,64,C
202200594,G0001,AY2022S1,71,B
202200594,G0002,AY2022S1,75,B
202200594,G0003,AY2022S1,81,A
202200594,G0004,AY2022S1,84,A
202200595,G0001,AY2022S1,66,C+
202200595,G0002,AY2022S1,56,D+
202200595,G0003,AY2022S1,65,C
202200595,G0004,AY2022S1,72,B
202200596,G0001,AY2022S1,60,D+
202200596,G0002,AY2022S1,60,D+
202200596,G0003,AY2022S1,73,B
202200596,G0004,AY2022S1,69,C+
202200597,G0001,AY2022S1,70,C+
202200597,G0002,AY2022S1,62,C
202200597,G0003,AY2022S1,67,C+
202200597,G0004,AY2022S1,60,D+
202200598,G0001,AY2022S1,78,B+
202200598,G0002,AY2022S1,80,A
202200598,G0003,AY2022S1,51,D
202200598,G0004,AY2022S1,60,D+
202200599,G0001,AY2022S1,55,D
202200599,G0002,AY2022S1,63,C
202200599,G0003,AY2022S1,69,C+
202200599,G0004,AY2022S1,55,D
202200600,G0001,AY2022S1,60,D+
202200600,G0002,AY2022S1,59,D+
202200600,G0003,AY2022S1,72,B
202200600,G0004,AY2022S1,70,C+
202200601,G0001,AY2022S1,62,C
202200601,G0002,AY2022S1,71,B
202200601,G0003,AY2022S1,64,C
202200601,G0004,AY2022S1,67,C+
202200602,G0001,AY2022S1,86,A
202200602,G0002,AY2022S1,83,A
202200602,G0003,AY2022S1,57,D+
202200602,G0004,AY2022S1,78,B+
202200603,G0001,AY2022S1,78,B+
202200603,G0002,AY2022S1,58,D+
202200603,G0003,AY2022S1,78,B+
202200603,G0004,AY2022S1,85,A
202200604,G0001,AY2022S1,58,D+
202200604,G0002,AY2022S1,60,D+
202200604,G0003,AY2022S1,80,A
202200604,G0004,AY2022S1,72,B
202200605,G0001,AY2022S1,75,B
202200605,G0002,AY2022S1,73,B
202200605,G0003,AY2022S1,73,B
202200605,G0004,AY2022S1,56,D+
202200606,G0001,AY2022S1,80,A
202200606,G0002,AY2022S1,81,A
202200606,G0003,AY2022S1,67,C+
202200606,G0004,AY2022S1,69,C+
202200607,G0001,AY2022S1,54,D
202200607,G0002,AY2022S1,75,B
202200607,G0003,AY2022S1,75,B
202200607,G0004,AY2022S1,69,C+
202200608,G0001,AY2022S1,81,A
202200608,G0002,AY2022S1,66,C+
202200608,G0003,AY2022S1,75,B
202200608,G0004,AY2022S1,59,D+
202200609,G0001,AY2022S1,69,C+
202200609,G0002,AY2022S1,68,C+
202200609,G0003,AY2022S1,72,B
202200609,G0004,AY2022S1,66,C+
202200610,G0001,AY2022S1,68,C+
202200610,G0002,AY2022S1,78,B+
202200610,G0003,AY2022S1,65,C
202200610,G0004,AY2022S1,53,D
202200611,G0001,AY2022S1,87,A
202200611,G0002,AY2022S1,83,A
202200611,G0003,AY2022S1,57,D+
202200611,G0004,AY2022S1,76,B+
202200612,G0001,AY2022S1,64,C
202200612,G0002,AY2022S1,72,B
202200612,G0003,AY2022S1,72,B
202200612,G0004,AY2022S1,67,C+
202200613,G0001,AY2022S1,62,C
202200613,G0002,AY2022S1,63,C
202200613,G0003,AY2022S1,60,D+
202200613,G0004,AY2022S1,61,C
202200614,G0001,AY2022S1,69,C+
202200614,G0002,AY2022S1,62,C
202200614,G0003,AY2022S1,76,B+
202200614,G0004,AY2022S1,84,A
202200615,G0001,AY2022S1,64,C
202200615,G0002,AY2022S1,72,B
202200615,G0003,AY2022S1,74,B
202200615,G0004,AY2022S1,74,B
202200616,G0001,AY2022S1,70,C+
202200616,G0002,AY2022S1,77,B+
202200616,G0003,AY2022S1,74,B
202200616,G0004,AY2022S1,57,D+
202200617,G0001,AY2022S1,78,B+
202200617,G0002,AY2022S1,78,B+
202200617,G0003,AY2022S1,62,C
202200617,G0004,AY2022S1,70,C+
202200618,G0001,AY2022S1,76,B+
202200618,G0002,AY2022S1,67,C+
202200618,G0003,AY2022S1,80,A
202200618,G0004,AY2022S1,93,A
202200619,G0001,AY2022S1,62,C
202200619,G0002,AY2022S1,56,D+
202200619,G0003,AY2022S1,73,B
202200619,G0004,AY2022S1,77,B+
202200620,G0001,AY2022S1,67,C+
202200620,G0002,AY2022S1,84,A
202200620,G0003,AY2022S1,56,D+
202200620,G0004,AY2022S1,76,B+
202200621,G0001,AY2022S1,63,C
202200621,G0002,AY2022S1,87,A
202200621,G0003,AY2022S1,89,A
202200621,G0004,AY2022S1,62,C
202200622,G0001,AY2022S1,64,C
202200622,G0002,AY2022S1,78,B+
202200622,G0003,AY2022S1,66,C+
202200622,G0004,AY2022S1,69,C+
202200623,G0001,AY2022S1,70,C+
202200623,G0002,AY2022S1,50,F
202200623,G0003,AY2022S1,69,C+
202200623,G0004,AY2022S1,63,C
202200624,G0001,AY2022S1,65,C
202200624,G0002,AY2022S1,84,A
202200624,G0003,AY2022S1,57,D+
202200624,G0004,AY2022S1,78,B+
202200625,G0001,AY2022S1,67,C+
202200625,G0002,AY2022S1,67,C+
202200625,G0003,AY2022S1,77,B+
202200625,G0004,AY2022S1,73,B
202200626,G0001,AY2022S1,75,B
202200626,G0002,AY2022S1,79,B+
202200626,G0003,AY2022S1,66,C+
202200626,G0004,AY2022S1,63,C
202200627,G0001,AY2022S1,59,D+
202200627,G0002,AY2022S1,61,C
202200627,G0003,AY2022S1,99,A
202200627,G0004,AY2022S1,82,A
202200628,G0001,AY2022S1,56,D+
202200628,G0002,AY2022S1,56,D+
202200628,G0003,AY2022S1,74,B
202200628,G0004,AY2022S1,75,B
202200629,G0001,AY2022S1,75,B
202200629,G0002,AY2022S1,67,C+
202200629,G0003,AY2022S1,68,C+
202200629,G0004,AY2022S1,73,B
202200630,G0001,AY2022S1,70,C+
202200630,G0002,AY2022S1,47,F
202200630,G0003,AY2022S1,67,C+
202200630,G0004,AY2022S1,61,C
202200631,G0001,AY2022S1,71,B
202200631,G0002,AY2022S1,99,A
202200631,G0003,AY2022S1,73,B
202200631,G0004,AY2022S1,66,C+
202200632,G0001,AY2022S1,79,B+
202200632,G0002,AY2022S1,74,B
202200632,G0003,AY2022S1,74,B
202200632,G0004,AY2022S1,76,B+
202200633,G0001,AY2022S1,90,A
202200633,G0002,AY2022S1,58,D+
202200633,G0003,AY2022S1,74,B
202200633,G0004,AY2022S1,60,D+
202200634,G0001,AY2022S1,75,B
202200634,G0002,AY2022S1,60,D+
202200634,G0003,AY2022S1,65,C
202200634,G0004,AY2022S1,67,C+
202200635,G0001,AY2022S1,79,B+
202200635,G0002,AY2022S1,79,B+
202200635,G0003,AY2022S1,57,D+
202200635,G0004,AY2022S1,70,C+
202200636,G0001,AY2022S1,62,C
202200636,G0002,AY2022S1,57,D+
202200636,G0003,AY2022S1,67,C+
202200636,G0004,AY2022S1,66,C+
202200637,G0001,AY2022S1,94,A
202200637,G0002,AY2022S1,74,B
202200637,G0003,AY2022S1,56,D+
202200637,G0004,AY2022S1,64,C
202200638,G0001,AY2022S1,80,A
202200638,G0002,AY2022S1,90,A
202200638,G0003,AY2022S1,54,D
202200638,G0004,AY2022S1,51,D
202200639,G0001,AY2022S1,88,A
202200639,G0002,AY2022S1,73,B
202200639,G0003,AY2022S1,61,C
202200639,G0004,AY2022S1,75,B
202200640,G0001,AY2022S1,43,F
202200640,G0002,AY2022S1,70,C+
202200640,G0003,AY2022S1,73,B
202200640,G0004,AY2022S1,79,B+
202200641,G0001,AY2022S1,59,D+
202200641,G0002,AY2022S1,70,C+
202200641,G0003,AY2022S1,60,D+
202200641,G0004,AY2022S1,72,B
202200642,G0001,AY2022S1,61,C
202200642,G0002,AY2022S1,65,C
202200642,G0003,AY2022S1,60,D+
202200642,G0004,AY2022S1,76,B+
202200643,G0001,AY2022S1,78,B+
202200643,G0002,AY2022S1,67,C+
202200643,G0003,AY2022S1,70,C+
202200643,G0004,AY2022S1,55,D
202200644,G0001,AY2022S1,67,C+
202200644,G0002,AY2022S1,69,C+
202200644,G0003,AY2022S1,96,A
202200644,G0004,AY2022S1,58,D+
202200645,G0001,AY2022S1,84,A
202200645,G0002,AY2022S1,79,B+
202200645,G0003,AY2022S1,72,B
202200645,G0004,AY2022S1,87,A
202200646,G0001,AY2022S1,73,B
202200646,G0002,AY2022S1,73,B
202200646,G0003,AY2022S1,69,C+
202200646,G0004,AY2022S1,82,A
202200647,G0001,AY2022S1,80,A
202200647,G0002,AY2022S1,63,C
202200647,G0003,AY2022S1,56,D+
202200647,G0004,AY2022S1,67,C+
202200648,G0001,AY2022S1,61,C
202200648,G0002,AY2022S1,69,C+
202200648,G0003,AY2022S1,82,A
202200648,G0004,AY2022S1,65,C
202200649,G0001,AY2022S1,69,C+
202200649,G0002,AY2022S1,70,C+
202200649,G0003,AY2022S1,78,B+
202200649,G0004,AY2022S1,47,F
202200650,G0001,AY2022S1,63,C
202200650,G0002,AY2022S1,72,B
202200650,G0003,AY2022S1,82,A
202200650,G0004,AY2022S1,65,C
202200651,G0001,AY2022S1,51,D
202200651,G0002,AY2022S1,76,B+
202200651,G0003,AY2022S1,63,C
202200651,G0004,AY2022S1,58,D+
202200652,G0001,AY2022S1,63,C
202200652,G0002,AY2022S1,68,C+
202200652,G0003,AY2022S1,63,C
202200652,G0004,AY2022S1,47,F
202200653,G0001,AY2022S1,78,B+
202200653,G0002,AY2022S1,82,A
202200653,G0003,AY2022S1,76,B+
202200653,G0004,AY2022S1,58,D+
202200654,G0001,AY2022S1,67,C+
202200654,G0002,AY2022S1,69,C+
202200654,G0003,AY2022S1,75,B
202200654,G0004,AY2022S1,76,B+
202200655,G0001,AY2022S1,62,C
202200655,G0002,AY2022S1,70,C+
202200655,G0003,AY2022S1,74,B
202200655,G0004,AY2022S1,84,A
202200656,G0001,AY2022S1,77,B+
202200656,G0002,AY2022S1,77,B+
202200656,G0003,AY2022S1,70,C+
202200656,G0004,AY2022S1,84,A
202200657,G0001,AY2022S1,74,B
202200657,G0002,AY2022S1,61,C
202200657,G0003,AY2022S1,84,A
202200657,G0004,AY2022S1,76,B+
202200658,G0001,AY2022S1,65,C
202200658,G0002,AY2022S1,65,C
202200658,G0003,AY2022S1,72,B
202200658,G0004,AY2022S1,74,B
202200659,G0001,AY2022S1,71,B
202200659,G0002,AY2022S1,73,B
202200659,G0003,AY2022S1,86,A
202200659,G0004,AY2022S1,80,A
202200660,G0001,AY2022S1,71,B
202200660,G0002,AY2022S1,79,B+
202200660,G0003,AY2022S1,59,D+
202200660,G0004,AY2022S1,73,B
202200661,G0001,AY2022S1,88,A
202200661,G0002,AY2022S1,67,C+
202200661,G0003,AY2022S1,61,C
202200661,G0004,AY2022S1,63,C
202200662,G0001,AY2022S1,59,D+
202200662,G0002,AY2022S1,62,C
202200662,G0003,AY2022S1,66,C+
202200662,G0004,AY2022S1,55,D
202200663,G0001,AY2022S1,70,C+
202200663,G0002,AY2022S1,79,B+
202200663,G0003,AY2022S1,60,D+
202200663,G0004,AY2022S1,85,A
202200664,G0001,AY2022S1,75,B
202200664,G0002,AY2022S1,80,A
202200664,G0003,AY2022S1,63,C
202200664,G0004,AY2022S1,78,B+
202200665,G0001,AY2022S1,59,D+
202200665,G0002,AY2022S1,78,B+
202200665,G0003,AY2022S1,71,B
202200665,G0004,AY2022S1,75,B
202200666,G0001,AY2022S1,58,D+
202200666,G0002,AY2022S1,61,C
202200666,G0003,AY2022S1,75,B
202200666,G0004,AY2022S1,60,D+
202200667,G0001,AY2022S1,74,B
202200667,G0002,AY2022S1,56,D+
202200667,G0003,AY2022S1,78,B+
202200667,G0004,AY2022S1,57,D+
202200668,G0001,AY2022S1,75,B
202200668,G0002,AY2022S1,76,B+
202200668,G0003,AY2022S1,63,C
202200668,G0004,AY2022S1,75,B
202200669,G0001,AY2022S1,72,B
202200669,G0002,AY2022S1,64,C
202200669,G0003,AY2022S1,59,D+
202200669,G0004,AY2022S1,50,F
202200670,G0001,AY2022S1,73,B
202200670,G0002,AY2022S1,54,D
202200670,G0003,AY2022S1,70,C+
202200670,G0004,AY2022S1,67,C+
202200671,G0001,AY2022S1,76,B+
202200671,G0002,AY2022S1,66,C+
202200671,G0003,AY2022S1,66,C+
202200671,G0004,AY2022S1,77,B+
202200672,G0001,AY2022S1,73,B
202200672,G0002,AY2022S1,73,B
202200672,G0003,AY2022S1,74,B
202200672,G0004,AY2022S1,54,D
202200673,G0001,AY2022S1,77,B+
202200673,G0002,AY2022S1,76,B+
202200673,G0003,AY2022S1,59,D+
202200673,G0004,AY2022S1,67,C+
202200674,G0001,AY2022S1,69,C+
202200674,G0002,AY2022S1,68,C+
202200674,G0003,AY2022S1,73,B
202200674,G0004,AY2022S1,84,A
202200675,G0001,AY2022S1,80,A
202200675,G0002,AY2022S1,56,D+
202200675,G0003,AY2022S1,76,B+
202200675,G0004,AY2022S1,83,A
202200676,G0001,AY2022S1,73,B
202200676,G0002,AY2022S1,80,A
202200676,G0003,AY2022S1,90,A
202200676,G0004,AY2022S1,80,A
202200677,G0001,AY2022S1,72,B
202200677,G0002,AY2022S1,80,A
202200677,G0003,AY2022S1,71,B
202200677,G0004,AY2022S1,70,C+
202200678,G0001,AY2022S1,66,C+
202200678,G0002,AY2022S1,85,A
202200678,G0003,AY2022S1,61,C
202200678,G0004,AY2022S1,85,A
202200679,G0001,AY2022S1,74,B
202200679,G0002,AY2022S1,56,D+
202200679,G0003,AY2022S1,73,B
202200679,G0004,AY2022S1,48,F
202200680,G0001,AY2022S1,76,B+
202200680,G0002,AY2022S1,78,B+
202200680,G0003,AY2022S1,64,C
202200680,G0004,AY2022S1,71,B
202200681,G0001,AY2022S1,89,A
202200681,G0002,AY2022S1,64,C
202200681,G0003,AY2022S1,59,D+
202200681,G0004,AY2022S1,84,A
202200682,G0001,AY2022S1,89,A
202200682,G0002,AY2022S1,70,C+
202200682,G0003,AY2022S1,80,A
202200682,G0004,AY2022S1,83,A
202200683,G0001,AY2022S1,62,C
202200683,G0002,AY2022S1,65,C
202200683,G0003,AY2022S1,82,A
202200683,G0004,AY2022S1,86,A
202200684,G0001,AY2022S1,75,B
202200684,G0002,AY2022S1,61,C
202200684,G0003,AY2022S1,89,A
202200684,G0004,AY2022S1,64,C
202200685,G0001,AY2022S1,66,C+
202200685,G0002,AY2022S1,73,B
202200685,G0003,AY2022S1,85,A
202200685,G0004,AY2022S1,78,B+
202200686,G0001,AY2022S1,74,B
202200686,G0002,AY2022S1,74,B
202200686,G0003,AY2022S1,70,C+
202200686,G0004,AY2022S1,75,B
202200687,G0001,AY2022S1,44,F
202200687,G0002,AY2022S1,67,C+
202200687,G0003,AY2022S1,72,B
202200687,G0004,AY2022S1,58,D+
202200688,G0001,AY2022S1,73,B
202200688,G0002,AY2022S1,67,C+
202200688,G0003,AY2022S1,87,A
202200688,G0004,AY2022S1,85,A
202200689,G0001,AY2022S1,65,C
202200689,G0002,AY2022S1,68,C+
202200689,G0003,AY2022S1,69,C+
202200689,G0004,AY2022S1,65,C
202200690,G0001,AY2022S1,71,B
202200690,G0002,AY2022S1,62,C
202200690,G0003,AY2022S1,58,D+
202200690,G0004,AY2022S1,76,B+
202200691,G0001,AY2022S1,76,B+
202200691,G0002,AY2022S1,61,C
202200691,G0003,AY2022S1,78,B+
202200691,G0004,AY2022S1,63,C
202200692,G0001,AY2022S1,72,B
202200692,G0002,AY2022S1,78,B+
202200692,G0003,AY2022S1,69,C+
202200692,G0004,AY2022S1,74,B
202200693,G0001,AY2022S1,64,C
202200693,G0002,AY2022S1,68,C+
202200693,G0003,AY2022S1,67,C+
202200693,G0004,AY2022S1,62,C
202200694,G0001,AY2022S1,68,C+
202200694,G0002,AY2022S1,54,D
202200694,G0003,AY2022S1,65,C
202200694,G0004,AY2022S1,67,C+
202200695,G0001,AY2022S1,67,C+
202200695,G0002,AY2022S1,67,C+
202200695,G0003,AY2022S1,69,C+
202200695,G0004,AY2022S1,74,B
202200696,G0001,AY2022S1,78,B+
202200696,G0002,AY2022S1,63,C
202200696,G0003,AY2022S1,57,D+
202200696,G0004,AY2022S1,59,D+
202200697,G0001,AY2022S1,65,C
202200697,G0002,AY2022S1,66,C+
202200697,G0003,AY2022S1,62,C
202200697,G0004,AY2022S1,57,D+
202200698,G0001,AY2022S1,65,C
202200698,G0002,AY2022S1,71,B
202200698,G0003,AY2022S1,75,B
202200698,G0004,AY2022S1,64,C
202200699,G0001,AY2022S1,65,C
202200699,G0002,AY2022S1,60,D+
202200699,G0003,AY2022S1,69,C+
202200699,G0004,AY2022S1,61,C
202200700,G0001,AY2022S1,75,B
202200700,G0002,AY2022S1,52,D
202200700,G0003,AY2022S1,66,C+
202200700,G0004,AY2022S1,73,B
202200701,G0001,AY2022S1,71,B
202200701,G0002,AY2022S1,96,A
202200701,G0003,AY2022S1,73,B
202200701,G0004,AY2022S1,59,D+
202200702,G0001,AY2022S1,69,C+
202200702,G0002,AY2022S1,52,D
202200702,G0003,AY2022S1,69,C+
202200702,G0004,AY2022S1,61,C
202200703,G0001,AY2022S1,79,B+
202200703,G0002,AY2022S1,64,C
202200703,G0003,AY2022S1,68,C+
202200703,G0004,AY2022S1,63,C
202200704,G0001,AY2022S1,87,A
202200704,G0002,AY2022S1,66,C+
202200704,G0003,AY2022S1,88,A
202200704,G0004,AY2022S1,78,B+
202200705,G0001,AY2022S1,74,B
202200705,G0002,AY2022S1,73,B
202200705,G0003,AY2022S1,73,B
202200705,G0004,AY2022S1,50,F
202200706,G0001,AY2022S1,67,C+
202200706,G0002,AY2022S1,78,B+
202200706,G0003,AY2022S1,69,C+
202200706,G0004,AY2022S1,55,D
202200707,G0001,AY2022S1,69,C+
202200707,G0002,AY2022S1,87,A
202200707,G0003,AY2022S1,82,A
202200707,G0004,AY2022S1,69,C+
202200708,G0001,AY2022S1,79,B+
202200708,G0002,AY2022S1,66,C+
202200708,G0003,AY2022S1,52,D
202200708,G0004,AY2022S1,60,D+
202200709,G0001,AY2022S1,85,A
202200709,G0002,AY2022S1,67,C+
202200709,G0003,AY2022S1,67,C+
202200709,G0004,AY2022S1,67,C+
202200710,G0001,AY2022S1,89,A
202200710,G0002,AY2022S1,86,A
202200710,G0003,AY2022S1,92,A
202200710,G0004,AY2022S1,68,C+
202200711,G0001,AY2022S1,72,B
202200711,G0002,AY2022S1,54,D
202200711,G0003,AY2022S1,84,A
202200711,G0004,AY2022S1,58,D+
202200712,G0001,AY2022S1,72,B
202200712,G0002,AY2022S1,59,D+
202200712,G0003,AY2022S1,64,C
202200712,G0004,AY2022S1,61,C
202200713,G0001,AY2022S1,63,C
202200713,G0002,AY2022S1,64,C
202200713,G0003,AY2022S1,64,C
202200713,G0004,AY2022S1,78,B+
202200714,G0001,AY2022S1,58,D+
202200714,G0002,AY2022S1,72,B
202200714,G0003,AY2022S1,82,A
202200714,G0004,AY2022S1,64,C
202200715,G0001,AY2022S1,62,C
202200715,G0002,AY2022S1,67,C+
202200715,G0003,AY2022S1,81,A
202200715,G0004,AY2022S1,71,B
202200716,G0001,AY2022S1,64,C
202200716,G0002,AY2022S1,74,B
202200716,G0003,AY2022S1,58,D+
202200716,G0004,AY2022S1,76,B+
202200717,G0001,AY2022S1,74,B
202200717,G0002,AY2022S1,66,C+
202200717,G0003,AY2022S1,61,C
202200717,G0004,AY2022S1,61,C
202200718,G0001,AY2022S1,75,B
202200718,G0002,AY2022S1,82,A
202200718,G0003,AY2022S1,63,C
202200718,G0004,AY2022S1,74,B
202200719,G0001,AY2022S1,49,F
202200719,G0002,AY2022S1,64,C
202200719,G0003,AY2022S1,69,C+
202200719,G0004,AY2022S1,60,D+
