StudentID,MatriculationYear,Gender,Race,Date_Of_Birth,DiplomaID
202300766,2023,Male,Malay,2006-10-30,216
202300767,2023,Female,Chinese,2006-09-14,207
202300768,2023,Male,Chinese,2006-12-09,229
202300769,2023,Male,Chinese,2006-02-20,217
202300770,2023,Male,Malay,2006-04-21,240
202300771,2023,Male,Malay,2006-04-19,215
202300772,2023,Male,Chinese,2006-01-29,206
202300773,2023,Female,Chinese,2006-07-01,241
202300774,2023,Male,Chinese,2005-06-22,230
202300775,2023,Female,Malay,2006-09-15,236
202300776,2023,Male,Chinese,2006-02-07,203
202300777,2023,Female,Indian,2006-11-23,230
202300778,2023,Male,Malay,2006-01-24,239
202300779,2023,Male,Chinese,2006-06-07,229
202300780,2023,Male,Indian,2004-04-24,230
202300781,2023,Male,Chinese,2005-02-18,209
202300782,2023,Female,Chinese,2006-05-07,205
202300783,2023,Male,Chinese,2006-11-16,210
202300784,2023,Male,Malay,2006-09-21,229
202300785,2023,Male,Chinese,2005-09-24,202
202300786,2023,Female,Others,2006-07-15,223
202300787,2023,Female,Chinese,2006-12-28,211
202300788,2023,Male,Indian,2006-10-31,220
202300789,2023,Male,Chinese,2006-03-19,204
202300790,2023,Female,Chinese,2006-05-08,208
202300791,2023,Male,Chinese,2006-01-21,210
202300792,2023,Male,Chinese,2006-12-27,234
202300793,2023,Female,Chinese,2006-11-22,211
202300794,2023,Male,Chinese,2006-08-09,225
202300795,2023,Female,Chinese,2006-01-10,227
202300796,2023,Female,Others,2006-04-24,226
202300797,2023,Female,Chinese,2006-10-30,231
202300798,2023,Male,Indian,2006-09-06,219
202300799,2023,Male,Others,2006-11-29,228
202300800,2023,Male,Chinese,2006-03-27,228
202400001,2024,Female,Chinese,2007-06-24,221
202400002,2024,Female,Chinese,2007-02-18,216
202400003,2024,Male,Chinese,2007-10-17,233
202400004,2024,Female,Chinese,2007-07-05,234
202400005,2024,Female,Chinese,2006-07-04,223
202400006,2024,Male,Malay,2007-10-19,233
202400007,2024,Male,Malay,2007-09-03,222
202400008,2024,Male,Chinese,2007-11-27,224
202400009,2024,Female,Chinese,2007-09-11,201
202400010,2024,Male,Malay,2007-12-11,208
202400011,2024,Female,Indian,2006-11-09,236
202400012,2024,Female,Malay,2007-01-16,217
202400013,2024,Male,Chinese,2007-03-14,219
202400014,2024,Male,Chinese,2007-03-26,211
202400015,2024,Female,Chinese,2007-05-03,226
202400016,2024,Female,Chinese,2007-07-23,202
202400017,2024,Female,Chinese,2007-12-08,205
202400018,2024,Male,Chinese,2007-05-18,216
202400019,2024,Male,Chinese,2007-05-14,205
202400020,2024,Male,Chinese,2006-11-15,225
202400021,2024,Male,Chinese,2007-05-03,232
202400022,2024,Female,Chinese,2007-03-11,216
202400023,2024,Female,Chinese,2007-10-24,217
202400024,2024,Male,Chinese,2007-11-14,235
202400025,2024,Female,Chinese,2007-10-09,240
202400026,2024,Male,Chinese,2006-05-09,208
202400027,2024,Male,Chinese,2007-06-24,219
202400028,2024,Male,Chinese,2005-04-30,207
202400029,2024,Male,Chinese,2007-10-14,206
202400030,2024,Male,Chinese,2007-08-29,216
202400031,2024,Female,Chinese,2007-03-21,211
202400032,2024,Female,Chinese,2006-06-14,213
202400033,2024,Male,Malay,2007-01-01,225
202400034,2024,Male,Chinese,2007-11-08,216
202400035,2024,Male,Chinese,2007-07-31,226
202400036,2024,Female,Chinese,2007-10-25,234
202400037,2024,Male,Indian,2007-08-15,225
202400038,2024,Male,Chinese,2007-06-29,215
202400039,2024,Male,Chinese,2007-09-13,232
202400040,2024,Female,Chinese,2007-03-27,218
202400041,2024,Male,Chinese,2007-11-18,213
202400042,2024,Male,Chinese,2007-10-20,237
202400043,2024,Male,Chinese,2007-08-10,218
202400044,2024,Male,Chinese,2005-10-31,240
202400045,2024,Male,Chinese,2007-02-25,231
202400046,2024,Male,Indian,2007-07-30,210
202400047,2024,Female,Chinese,2007-11-23,214
202400048,2024,Male,Chinese,2007-12-22,210
202400049,2024,Female,Chinese,2007-12-19,234
202400050,2024,Male,Others,2007-08-19,206
202400051,2024,Female,Malay,2007-09-07,213
202400052,2024,Female,Chinese,2007-06-13,228
202400053,2024,Male,Chinese,2007-12-21,240
202400054,2024,Female,Chinese,2007-04-16,209
202400055,2024,Female,Chinese,2007-09-14,222
202400056,2024,Male,Chinese,2007-07-14,223
202400057,2024,Male,Chinese,2007-05-26,203
202400058,2024,Male,Chinese,2007-02-27,227
202400059,2024,Male,Chinese,2007-01-09,237
202400060,2024,Male,Malay,2007-12-22,240
202400061,2024,Male,Malay,2007-09-02,204
202400062,2024,Female,Chinese,2007-02-26,226
202400063,2024,Female,Chinese,2007-09-04,226
202400064,2024,Female,Malay,2007-04-18,208
202400065,2024,Male,Chinese,2007-06-20,209
202400066,2024,Male,Malay,2007-08-23,241
202400067,2024,Female,Chinese,2007-07-11,224
202400068,2024,Male,Chinese,2007-08-01,204
202400069,2024,Female,Chinese,2007-03-12,222
202400070,2024,Male,Chinese,2007-07-04,215
202400071,2024,Female,Chinese,2007-05-19,227
202400072,2024,Female,Chinese,2007-03-18,224
202400073,2024,Female,Malay,2007-04-02,222
202400074,2024,Female,Chinese,2007-06-28,207
202400075,2024,Female,Others,2007-09-22,236
202400076,2024,Female,Chinese,2007-07-10,205
202400077,2024,Male,Indian,2007-01-14,239
202400078,2024,Female,Malay,2007-01-18,223
202400079,2024,Male,Chinese,2007-10-27,235
202400080,2024,Male,Chinese,2007-09-09,208
202400081,2024,Female,Malay,2007-07-16,220
202400082,2024,Male,Chinese,2007-05-03,236
202400083,2024,Male,Chinese,2007-07-27,201
202400084,2024,Male,Chinese,2007-02-01,224
202400085,2024,Male,Chinese,2007-09-12,227
202400086,2024,Female,Chinese,2007-02-14,241
202400087,2024,Female,Chinese,2007-08-13,214
202400088,2024,Female,Chinese,2007-05-15,215
202400089,2024,Male,Chinese,2007-02-25,215
202400090,2024,Female,Chinese,2006-01-08,229
202400091,2024,Female,Indian,2007-09-27,230
202400092,2024,Male,Chinese,2007-04-25,206
202400093,2024,Male,Chinese,2007-10-28,240
202400094,2024,Female,Chinese,2007-10-30,229
202400095,2024,Male,Chinese,2006-01-15,236
202400096,2024,Female,Malay,2007-03-17,236
202400097,2024,Female,Chinese,2007-06-04,201
202400098,2024,Female,Others,2007-09-16,215
202400099,2024,Female,Indian,2007-05-03,206
202400100,2024,Male,Chinese,2006-05-05,217
202400101,2024,Male,Chinese,2007-06-19,239
202400102,2024,Male,Chinese,2006-12-04,235
202400103,2024,Male,Malay,2007-03-03,221
202400104,2024,Female,Chinese,2007-01-08,209
202400105,2024,Female,Chinese,2007-01-25,239
202400106,2024,Male,Chinese,2007-10-20,228
202400107,2024,Male,Indian,2007-03-17,233
202400108,2024,Female,Chinese,2007-08-23,240
202400109,2024,Male,Chinese,2007-08-09,215
202400110,2024,Female,Chinese,2007-09-28,214
202400111,2024,Female,Chinese,2007-07-15,227
202400112,2024,Male,Chinese,2007-06-30,207
202400113,2024,Male,Chinese,2007-09-12,241
202400114,2024,Female,Chinese,2007-09-12,202
202400115,2024,Male,Others,2007-09-02,218
202400116,2024,Female,Chinese,2007-03-23,219
202400117,2024,Male,Chinese,2007-03-04,223
202400118,2024,Female,Malay,2007-09-16,219
202400119,2024,Male,Chinese,2007-02-14,211
202400120,2024,Female,Chinese,2007-10-09,231
202400121,2024,Female,Malay,2007-08-05,222
202400122,2024,Female,Chinese,2007-05-28,241
202400123,2024,Male,Indian,2005-11-10,219
202400124,2024,Male,Indian,2006-01-27,229
202400125,2024,Male,Chinese,2005-04-17,228
202400126,2024,Female,Malay,2007-02-03,232
202400127,2024,Male,Malay,2007-10-02,222
202400128,2024,Female,Chinese,2006-10-18,203
202400129,2024,Female,Chinese,2007-03-31,224
202400130,2024,Male,Chinese,2007-04-08,237
202400131,2024,Female,Chinese,2007-05-29,211
202400132,2024,Female,Others,2007-08-14,234
202400133,2024,Male,Chinese,2007-05-24,210
202400134,2024,Female,Chinese,2007-07-06,208
202400135,2024,Female,Chinese,2007-03-28,223
202400136,2024,Male,Chinese,2007-06-24,204
202400137,2024,Female,Chinese,2007-01-31,210
202400138,2024,Female,Chinese,2007-03-28,220
202400139,2024,Female,Others,2007-11-02,228
202400140,2024,Male,Chinese,2007-02-08,234
202400141,2024,Female,Chinese,2007-05-10,228
202400142,2024,Female,Chinese,2006-08-24,208
202400143,2024,Male,Chinese,2006-09-23,222
202400144,2024,Male,Chinese,2007-06-14,213
202400145,2024,Female,Chinese,2007-04-11,234
202400146,2024,Female,Chinese,2007-08-15,219
202400147,2024,Female,Chinese,2007-06-14,225
202400148,2024,Female,Chinese,2007-12-30,233
202400149,2024,Female,Malay,2007-09-01,224
202400150,2024,Male,Chinese,2007-07-19,210
202400151,2024,Male,Chinese,2007-03-12,214
202400152,2024,Male,Chinese,2007-08-01,228
202400153,2024,Male,Chinese,2007-03-02,212
202400154,2024,Female,Chinese,2007-03-08,219
202400155,2024,Female,Chinese,2007-11-30,228
202400156,2024,Female,Malay,2007-04-30,225
202400157,2024,Male,Chinese,2007-06-07,228
202400158,2024,Male,Chinese,2007-09-14,237
202400159,2024,Male,Chinese,2007-08-01,231
202400160,2024,Male,Chinese,2007-01-06,216
202400161,2024,Female,Chinese,2007-12-28,230
202400162,2024,Female,Chinese,2007-01-19,208
202400163,2024,Male,Chinese,2007-08-15,232
202400164,2024,Male,Others,2007-09-07,232
202400165,2024,Male,Chinese,2007-04-21,218
202400166,2024,Male,Chinese,2007-08-20,206
202400167,2024,Male,Others,2007-03-29,220
202400168,2024,Male,Malay,2007-07-27,207
202400169,2024,Male,Malay,2007-10-16,233
202400170,2024,Female,Chinese,2007-06-09,203
202400171,2024,Male,Chinese,2007-08-04,240
202400172,2024,Female,Chinese,2007-10-15,206
202400173,2024,Female,Chinese,2007-07-03,227
202400174,2024,Male,Malay,2007-11-29,240
202400175,2024,Female,Chinese,2007-12-22,230
202400176,2024,Male,Chinese,2007-01-05,219
202400177,2024,Female,Others,2007-09-23,237
202400178,2024,Female,Chinese,2007-03-29,214
202400179,2024,Male,Chinese,2007-08-08,241
202400180,2024,Male,Chinese,2007-02-15,211
202400181,2024,Female,Chinese,2007-06-06,223
202400182,2024,Female,Chinese,2007-04-24,205
202400183,2024,Female,Chinese,2007-08-27,231
202400184,2024,Male,Malay,2006-12-11,233
202400185,2024,Female,Chinese,2007-08-18,206
202400186,2024,Female,Chinese,2007-07-15,230
202400187,2024,Female,Others,2007-08-19,209
202400188,2024,Female,Chinese,2006-01-21,212
202400189,2024,Male,Indian,2007-03-25,214
202400190,2024,Female,Chinese,2007-10-09,202
202400191,2024,Male,Chinese,2007-05-08,240
202400192,2024,Female,Chinese,2006-09-25,213
202400193,2024,Female,Chinese,2007-10-20,225
202400194,2024,Female,Chinese,2007-03-28,214
202400195,2024,Male,Chinese,2005-05-21,236
202400196,2024,Female,Chinese,2007-11-02,240
202400197,2024,Male,Chinese,2007-08-24,215
202400198,2024,Female,Chinese,2007-12-09,240
202400199,2024,Male,Chinese,2007-01-13,228
202400200,2024,Female,Chinese,2007-12-09,224
202400201,2024,Female,Malay,2007-08-14,222
202400202,2024,Female,Chinese,2007-09-09,215
202400203,2024,Female,Chinese,2007-03-30,221
202400204,2024,Female,Chinese,2007-12-09,204
202400205,2024,Female,Chinese,2007-01-20,233
202400206,2024,Female,Chinese,2007-05-15,208
202400207,2024,Male,Malay,2007-07-27,210
202400208,2024,Female,Chinese,2007-03-19,232
202400209,2024,Female,Chinese,2007-06-28,204
202400210,2024,Male,Chinese,2007-12-07,217
202400211,2024,Male,Chinese,2007-03-20,212
202400212,2024,Female,Chinese,2007-01-17,220
202400213,2024,Male,Chinese,2007-07-25,217
202400214,2024,Male,Chinese,2007-07-06,206
202400215,2024,Female,Chinese,2007-02-20,219
202400216,2024,Female,Chinese,2007-02-11,227
202400217,2024,Male,Chinese,2007-09-20,207
202400218,2024,Male,Chinese,2007-09-22,220
202400219,2024,Female,Chinese,2007-05-30,213
202400220,2024,Female,Others,2007-05-29,222
202400221,2024,Male,Chinese,2007-11-06,226
202400222,2024,Female,Chinese,2005-09-21,210
202400223,2024,Male,Chinese,2007-06-17,215
202400224,2024,Female,Malay,2007-03-03,223
202400225,2024,Female,Indian,2007-03-21,216
202400226,2024,Male,Malay,2007-04-18,209
202400227,2024,Female,Chinese,2007-12-08,224
202400228,2024,Female,Malay,2007-09-12,233
202400229,2024,Male,Chinese,2007-08-15,201
202400230,2024,Male,Chinese,2007-04-28,205
202400231,2024,Female,Chinese,2007-05-04,218
202400232,2024,Male,Chinese,2007-04-26,223
202400233,2024,Female,Malay,2007-12-17,235
202400234,2024,Male,Chinese,2007-06-01,217
202400235,2024,Female,Chinese,2007-11-12,229
202400236,2024,Female,Chinese,2007-10-31,224
202400237,2024,Female,Others,2006-04-18,202
202400238,2024,Male,Chinese,2007-06-09,201
202400239,2024,Female,Chinese,2007-12-12,220
202400240,2024,Male,Chinese,2007-11-04,210
202400241,2024,Female,Chinese,2007-08-30,229
202400242,2024,Male,Indian,2007-12-28,205
202400243,2024,Male,Chinese,2007-04-05,241
202400244,2024,Male,Malay,2007-08-24,234
202400245,2024,Male,Chinese,2007-11-27,205
202400246,2024,Male,Chinese,2007-10-02,214
202400247,2024,Male,Others,2007-04-17,208
202400248,2024,Male,Chinese,2007-01-24,228
202400249,2024,Female,Chinese,2007-08-06,215
202400250,2024,Female,Chinese,2007-07-12,209
202400251,2024,Male,Chinese,2007-02-03,209
202400252,2024,Female,Chinese,2007-11-29,201
202400253,2024,Female,Indian,2007-06-29,210
202400254,2024,Female,Malay,2007-05-20,203
202400255,2024,Female,Chinese,2007-10-19,214
202400256,2024,Female,Chinese,2007-04-20,203
202400257,2024,Female,Malay,2007-11-21,210
202400258,2024,Female,Chinese,2007-10-15,211
202400259,2024,Male,Chinese,2006-06-17,235
202400260,2024,Male,Chinese,2007-05-27,212
202400261,2024,Female,Chinese,2007-12-28,203
202400262,2024,Male,Indian,2007-04-17,240
202400263,2024,Male,Chinese,2007-10-04,213
202400264,2024,Female,Chinese,2007-05-26,231
202400265,2024,Male,Chinese,2007-12-13,240
202400266,2024,Male,Chinese,2007-01-30,226
202400267,2024,Male,Chinese,2007-08-03,229
202400268,2024,Female,Chinese,2007-05-08,219
202400269,2024,Male,Chinese,2007-01-14,226
202400270,2024,Female,Malay,2007-11-30,237
202400271,2024,Female,Others,2007-09-30,236
202400272,2024,Male,Chinese,2006-08-28,210
202400273,2024,Female,Chinese,2007-02-25,236
202400274,2024,Female,Others,2007-10-04,216
202400275,2024,Female,Indian,2007-08-18,203
202400276,2024,Female,Chinese,2007-06-08,221
202400277,2024,Female,Chinese,2007-04-06,226
202400278,2024,Male,Indian,2007-03-09,237
202400279,2024,Male,Chinese,2007-06-29,224
202400280,2024,Male,Malay,2007-01-27,218
202400281,2024,Female,Chinese,2005-08-07,217
202400282,2024,Female,Malay,2007-07-26,233
202400283,2024,Male,Chinese,2007-08-09,232
202400284,2024,Male,Chinese,2007-05-12,229
202400285,2024,Female,Chinese,2007-06-25,227
202400286,2024,Female,Malay,2007-05-24,211
202400287,2024,Male,Indian,2007-06-05,209
202400288,2024,Female,Chinese,2007-10-25,227
202400289,2024,Male,Chinese,2007-01-24,219
202400290,2024,Female,Malay,2007-04-16,232
202400291,2024,Male,Chinese,2007-04-14,213
202400292,2024,Female,Chinese,2007-04-20,227
202400293,2024,Female,Chinese,2007-06-04,209
202400294,2024,Female,Chinese,2007-01-07,208
202400295,2024,Female,Chinese,2007-08-01,237
202400296,2024,Female,Chinese,2007-12-25,227
202400297,2024,Female,Chinese,2007-07-30,203
202400298,2024,Male,Chinese,2007-05-18,222
202400299,2024,Male,Chinese,2007-12-09,238
202400300,2024,Male,Chinese,2007-02-18,207
202400301,2024,Male,Chinese,2007-01-16,230
202400302,2024,Female,Chinese,2006-02-01,213
202400303,2024,Female,Malay,2007-06-05,220
202400304,2024,Female,Malay,2007-02-26,211
202400305,2024,Female,Chinese,2007-12-06,206
202400306,2024,Male,Chinese,2007-12-06,213
202400307,2024,Male,Others,2007-06-30,214
202400308,2024,Male,Chinese,2007-05-30,216
202400309,2024,Male,Malay,2007-01-31,221
202400310,2024,Male,Others,2007-02-05,201
202400311,2024,Male,Chinese,2007-01-30,204
202400312,2024,Male,Malay,2007-03-13,233
202400313,2024,Male,Indian,2007-07-27,207
202400314,2024,Female,Chinese,2007-06-24,203
202400315,2024,Male,Chinese,2007-06-12,223
202400316,2024,Male,Chinese,2007-11-05,240
202400317,2024,Female,Chinese,2007-10-28,206
202400318,2024,Female,Chinese,2007-12-24,202
202400319,2024,Male,Chinese,2007-09-08,218
202400320,2024,Female,Others,2007-10-21,215
202400321,2024,Male,Chinese,2007-12-23,231
202400322,2024,Female,Chinese,2007-07-28,217
202400323,2024,Male,Chinese,2007-04-26,213
202400324,2024,Female,Indian,2007-02-22,226
202400325,2024,Male,Indian,2007-12-23,234
202400326,2024,Male,Indian,2007-02-04,211
202400327,2024,Male,Chinese,2007-09-12,209
202400328,2024,Male,Chinese,2007-08-08,218
202400329,2024,Male,Chinese,2007-04-16,212
202400330,2024,Female,Chinese,2006-05-26,230
202400331,2024,Female,Chinese,2007-04-04,205
202400332,2024,Female,Indian,2007-06-08,212
202400333,2024,Female,Chinese,2007-10-16,226
202400334,2024,Female,Chinese,2007-04-24,201
202400335,2024,Male,Chinese,2007-09-29,222
202400336,2024,Female,Chinese,2007-08-15,221
202400337,2024,Male,Chinese,2007-01-18,224
202400338,2024,Female,Chinese,2007-04-19,210
202400339,2024,Male,Chinese,2007-12-24,223
202400340,2024,Male,Chinese,2007-04-17,213
202400341,2024,Female,Chinese,2007-04-28,234
202400342,2024,Male,Chinese,2007-02-20,239
202400343,2024,Female,Chinese,2007-10-11,227
202400344,2024,Female,Malay,2007-10-09,224
202400345,2024,Male,Chinese,2007-06-25,213
202400346,2024,Male,Chinese,2007-06-25,222
202400347,2024,Male,Others,2006-03-05,237
202400348,2024,Female,Chinese,2006-03-08,205
202400349,2024,Female,Chinese,2007-06-27,235
202400350,2024,Male,Chinese,2007-06-21,223
202400351,2024,Male,Chinese,2007-01-29,207
202400352,2024,Male,Chinese,2007-03-17,210
202400353,2024,Female,Indian,2007-09-09,239
202400354,2024,Female,Malay,2007-11-26,236
202400355,2024,Male,Chinese,2007-07-25,227
202400356,2024,Female,Chinese,2007-03-24,213
202400357,2024,Female,Chinese,2007-05-10,230
202400358,2024,Female,Chinese,2007-12-03,204
202400359,2024,Male,Malay,2007-08-12,214
202400360,2024,Male,Chinese,2007-02-04,214
202400361,2024,Female,Chinese,2007-01-03,240
202400362,2024,Female,Chinese,2007-04-26,211
202400363,2024,Female,Chinese,2006-11-28,210
202400364,2024,Male,Chinese,2007-08-18,240
202400365,2024,Male,Chinese,2007-11-03,236
202400366,2024,Male,Chinese,2007-08-25,229
202400367,2024,Female,Malay,2007-07-16,224
202400368,2024,Female,Chinese,2007-12-22,212
202400369,2024,Male,Malay,2007-08-17,206
202400370,2024,Male,Chinese,2007-11-25,203
202400371,2024,Female,Chinese,2007-06-21,231
202400372,2024,Female,Chinese,2007-07-01,214
202400373,2024,Male,Chinese,2006-06-14,204
202400374,2024,Male,Malay,2007-12-24,212
202400375,2024,Male,Chinese,2007-01-09,209
202400376,2024,Male,Chinese,2007-11-18,211
202400377,2024,Male,Chinese,2007-12-21,208
202400378,2024,Female,Chinese,2007-04-30,219
202400379,2024,Female,Chinese,2007-05-04,236
202400380,2024,Male,Chinese,2007-04-19,228
202400381,2024,Male,Chinese,2007-10-15,201
202400382,2024,Male,Chinese,2007-11-18,232
202400383,2024,Male,Chinese,2007-01-01,205
202400384,2024,Male,Indian,2007-08-10,224
202400385,2024,Male,Chinese,2007-07-21,235
202400386,2024,Female,Chinese,2005-02-12,236
202400387,2024,Female,Chinese,2007-05-08,237
202400388,2024,Female,Chinese,2007-09-17,236
202400389,2024,Female,Chinese,2007-09-03,216
202400390,2024,Female,Others,2007-06-21,216
202400391,2024,Male,Chinese,2007-10-11,201
202400392,2024,Female,Indian,2007-09-26,201
202400393,2024,Female,Chinese,2007-12-02,215
202400394,2024,Female,Chinese,2007-03-17,201
202400395,2024,Female,Chinese,2007-07-04,228
202400396,2024,Female,Others,2007-03-12,215
202400397,2024,Male,Chinese,2007-12-31,206
202400398,2024,Male,Chinese,2007-09-19,226
202400399,2024,Female,Chinese,2007-01-08,239
202400400,2024,Female,Chinese,2007-01-18,219
202400401,2024,Female,Chinese,2007-08-03,225
202400402,2024,Male,Malay,2007-06-07,217
202400403,2024,Female,Chinese,2006-10-23,216
202400404,2024,Male,Chinese,2007-02-17,223
202400405,2024,Male,Chinese,2005-10-11,218
202400406,2024,Female,Chinese,2007-10-09,228
202400407,2024,Female,Malay,2007-11-03,212
202400408,2024,Female,Indian,2007-09-07,216
202400409,2024,Female,Chinese,2007-06-15,208
202400410,2024,Female,Chinese,2006-01-22,217
202400411,2024,Male,Indian,2007-07-24,221
202400412,2024,Male,Chinese,2007-12-13,235
202400413,2024,Female,Chinese,2007-02-17,231
202400414,2024,Male,Chinese,2005-07-29,223
202400415,2024,Female,Chinese,2007-02-14,216
202400416,2024,Female,Malay,2006-12-15,232
202400417,2024,Male,Chinese,2007-12-01,204
202400418,2024,Male,Chinese,2007-04-21,230
202400419,2024,Female,Chinese,2007-04-02,220
202400420,2024,Male,Chinese,2007-10-24,219
202400421,2024,Female,Chinese,2007-03-07,224
202400422,2024,Male,Chinese,2007-11-13,205
202400423,2024,Male,Chinese,2007-01-15,239
202400424,2024,Female,Malay,2007-06-11,222
202400425,2024,Female,Chinese,2007-12-06,239
202400426,2024,Male,Indian,2007-06-25,235
202400427,2024,Male,Chinese,2007-06-23,239
202400428,2024,Male,Chinese,2007-01-29,206
202400429,2024,Male,Malay,2007-11-02,237
202400430,2024,Male,Chinese,2007-02-06,214
202400431,2024,Female,Indian,2007-04-12,217
202400432,2024,Male,Chinese,2007-01-22,204
202400433,2024,Female,Chinese,2007-10-14,211
202400434,2024,Male,Chinese,2007-04-20,230
202400435,2024,Female,Malay,2006-11-24,234
202400436,2024,Male,Chinese,2007-07-23,227
202400437,2024,Male,Chinese,2007-11-16,202
202400438,2024,Female,Chinese,2007-04-17,205
202400439,2024,Male,Chinese,2007-07-08,217
202400440,2024,Male,Chinese,2007-11-24,208
202400441,2024,Male,Chinese,2007-05-01,216
202400442,2024,Female,Chinese,2007-10-03,224
202400443,2024,Male,Chinese,2007-11-06,234
202400444,2024,Female,Chinese,2007-07-02,208
202400445,2024,Female,Chinese,2007-09-26,220
202400446,2024,Female,Indian,2006-06-14,206
202400447,2024,Male,Others,2007-08-16,234
202400448,2024,Male,Chinese,2006-08-22,216
202400449,2024,Female,Chinese,2007-05-22,214
202400450,2024,Male,Chinese,2007-07-27,240
202400451,2024,Male,Chinese,2007-10-10,233
202400452,2024,Male,Chinese,2007-12-03,218
202400453,2024,Female,Chinese,2005-11-09,220
202400454,2024,Male,Chinese,2007-03-08,234
202400455,2024,Male,Chinese,2007-12-09,215
202400456,2024,Male,Chinese,2007-01-18,206
202400457,2024,Female,Indian,2007-01-02,233
202400458,2024,Female,Chinese,2007-08-27,213
202400459,2024,Male,Malay,2007-01-28,207
202400460,2024,Male,Chinese,2007-02-10,236
202400461,2024,Male,Chinese,2007-02-15,231
202400462,2024,Female,Chinese,2007-07-02,205
202400463,2024,Male,Chinese,2007-06-27,227
202400464,2024,Female,Malay,2007-10-22,215
202400465,2024,Male,Chinese,2007-01-28,221
202400466,2024,Male,Chinese,2007-07-20,235
202400467,2024,Female,Chinese,2007-02-17,222
202400468,2024,Female,Chinese,2007-11-18,208
202400469,2024,Male,Chinese,2007-07-17,230
202400470,2024,Male,Chinese,2007-03-16,240
202400471,2024,Male,Chinese,2007-12-30,217
202400472,2024,Male,Chinese,2007-11-03,236
202400473,2024,Male,Chinese,2007-03-06,236
202400474,2024,Female,Chinese,2007-09-01,221
202400475,2024,Female,Chinese,2007-10-26,235
202400476,2024,Male,Malay,2007-09-01,241
202400477,2024,Female,Chinese,2007-09-10,221
202400478,2024,Female,Malay,2007-09-20,202
202400479,2024,Female,Others,2007-05-05,237
202400480,2024,Male,Chinese,2007-04-16,203
202400481,2024,Male,Indian,2007-10-12,202
202400482,2024,Female,Malay,2007-04-18,220
202400483,2024,Female,Chinese,2007-05-03,235
202400484,2024,Female,Chinese,2007-05-26,201
202400485,2024,Male,Chinese,2007-10-27,236
202400486,2024,Female,Chinese,2007-07-21,237
202400487,2024,Male,Malay,2006-03-26,233
202400488,2024,Female,Malay,2006-01-09,202
202400489,2024,Male,Indian,2007-09-04,217
202400490,2024,Female,Chinese,2007-11-17,211
202400491,2024,Female,Chinese,2007-04-15,226
202400492,2024,Male,Chinese,2007-10-25,219
202400493,2024,Female,Chinese,2006-10-09,227
202400494,2024,Female,Malay,2007-12-14,215
202400495,2024,Male,Malay,2007-08-05,208
202400496,2024,Male,Chinese,2007-11-06,223
202400497,2024,Female,Chinese,2007-09-25,202
202400498,2024,Female,Malay,2007-08-08,222
202400499,2024,Male,Chinese,2007-10-13,206
202400500,2024,Male,Chinese,2007-11-03,231
202400501,2024,Female,Chinese,2006-01-09,221
202400502,2024,Male,Chinese,2006-10-07,234
202400503,2024,Female,Chinese,2007-11-29,214
202400504,2024,Female,Chinese,2007-12-25,226
202400505,2024,Male,Chinese,2007-05-29,218
202400506,2024,Female,Chinese,2007-12-05,225
202400507,2024,Male,Chinese,2007-06-07,230
202400508,2024,Male,Chinese,2007-06-13,234
202400509,2024,Female,Chinese,2007-10-14,202
202400510,2024,Female,Chinese,2007-06-17,225
202400511,2024,Male,Chinese,2007-10-09,240
202400512,2024,Male,Chinese,2007-04-30,219
202400513,2024,Female,Malay,2007-02-07,210
202400514,2024,Female,Chinese,2007-05-04,221
202400515,2024,Male,Indian,2007-09-28,203
202400516,2024,Female,Chinese,2007-06-03,212
202400517,2024,Male,Malay,2007-08-02,241
202400518,2024,Male,Chinese,2007-12-07,221
202400519,2024,Male,Chinese,2007-08-19,209
202400520,2024,Female,Chinese,2006-08-14,210
202400521,2024,Male,Chinese,2007-08-12,233
202400522,2024,Female,Chinese,2007-08-29,234
202400523,2024,Male,Malay,2007-02-12,218
202400524,2024,Male,Malay,2007-04-19,201
202400525,2024,Male,Indian,2007-01-28,226
202400526,2024,Male,Chinese,2007-12-25,238
202400527,2024,Male,Malay,2007-09-11,238
202400528,2024,Male,Malay,2007-09-17,205
202400529,2024,Male,Indian,2005-09-24,229
202400530,2024,Female,Chinese,2007-01-26,236
202400531,2024,Male,Chinese,2007-04-06,206
202400532,2024,Female,Chinese,2007-04-30,241
202400533,2024,Male,Chinese,2007-04-19,239
202400534,2024,Female,Malay,2007-11-29,229
202400535,2024,Female,Chinese,2007-05-22,237
202400536,2024,Female,Indian,2007-04-21,240
202400537,2024,Male,Malay,2007-02-19,219
202400538,2024,Male,Chinese,2006-06-05,219
202400539,2024,Male,Chinese,2007-01-07,229
202400540,2024,Male,Chinese,2007-07-05,208
202400541,2024,Female,Chinese,2007-10-25,220
202400542,2024,Female,Chinese,2007-09-13,234
202400543,2024,Female,Chinese,2007-04-23,204
202400544,2024,Male,Chinese,2007-03-01,209
202400545,2024,Male,Chinese,2007-07-27,225
202400546,2024,Female,Chinese,2007-06-16,233
202400547,2024,Male,Chinese,2007-06-22,226
202400548,2024,Female,Chinese,2005-07-15,211
202400549,2024,Male,Malay,2007-07-09,212
202400550,2024,Female,Malay,2007-03-01,238
202400551,2024,Female,Chinese,2007-08-18,221
202400552,2024,Male,Chinese,2007-11-12,238
202400553,2024,Female,Chinese,2007-07-20,201
202400554,2024,Male,Chinese,2007-09-03,219
